tmdb_id,discogs_id,tmdb_title,discogs_title,tmdb_year,discogs_year,token_score,partial_score,hybrid_score,year_diff
,,short cuts quentin tarantino the hateful eight,morricone tarantino quentin tarantino the h8ful eight,,2016.0,70.70707070707071,83.9506172839506,74.68,
,,top gun,various top gun,1986.0,1986.0,63.63636363636363,100.0,74.55,0.0
,,top gun,various top gun,1986.0,1986.0,63.63636363636363,100.0,74.55,0.0
,,top gun,various top gun,1986.0,1986.0,63.63636363636363,100.0,74.55,0.0
,,top gun,various top gun,1986.0,1986.0,63.63636363636363,100.0,74.55,0.0
,,top gun,various top gun,1986.0,1986.0,63.63636363636363,100.0,74.55,0.0
,,top guns fighters,various top gun,,1986.0,43.75,63.63636363636363,49.72,
,,top guns fighters,various top gun,,1986.0,43.75,63.63636363636363,49.72,
,,top guns fighters,various top gun,,1986.0,43.75,63.63636363636363,49.72,
,,top guns fighters,various top gun,,1986.0,43.75,63.63636363636363,49.72,
,,top guns fighters,various top gun,,1986.0,43.75,63.63636363636363,49.72,
,,top guns bombers,various top gun,,1986.0,45.16129032258065,63.63636363636363,50.7,
,,top guns bombers,various top gun,,1986.0,45.16129032258065,63.63636363636363,50.7,
,,top guns bombers,various top gun,,1986.0,45.16129032258065,63.63636363636363,50.7,
,,top guns bombers,various top gun,,1986.0,45.16129032258065,63.63636363636363,50.7,
,,top guns bombers,various top gun,,1986.0,45.16129032258065,63.63636363636363,50.7,
,,untitled top gun,various top gun,,1986.0,58.06451612903225,69.56521739130434,61.51,
,,untitled top gun,various top gun,,1986.0,58.06451612903225,69.56521739130434,61.51,
,,untitled top gun,various top gun,,1986.0,58.06451612903225,69.56521739130434,61.51,
,,untitled top gun,various top gun,,1986.0,58.06451612903225,69.56521739130434,61.51,
,,untitled top gun,various top gun,,1986.0,58.06451612903225,69.56521739130434,61.51,
,,top guns attack aircraft,various top gun,,1986.0,35.89743589743589,63.63636363636363,44.22,
,,top guns attack aircraft,various top gun,,1986.0,35.89743589743589,63.63636363636363,44.22,
,,top guns attack aircraft,various top gun,,1986.0,35.89743589743589,63.63636363636363,44.22,
,,top guns attack aircraft,various top gun,,1986.0,35.89743589743589,63.63636363636363,44.22,
,,top guns attack aircraft,various top gun,,1986.0,35.89743589743589,63.63636363636363,44.22,
,,top gun maverick,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2022.0,43.83561643835616,100.0,60.68,0.0
,,top gun maverick,harold faltermeyer lady gaga hans zimmer top gun maverick the motion picture,2022.0,2022.0,34.78260869565217,100.0,54.35,0.0
,,top gun maverick,various top gun maverick the motion picture,2022.0,2022.0,54.23728813559322,100.0,67.97,0.0
,,top gun maverick,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2022.0,43.83561643835616,100.0,60.68,0.0
,,top gun maverick,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2023.0,43.83561643835616,100.0,60.68,1.0
,,top gun maverick le phenomene,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2022.0,41.860465116279066,71.11111111111111,50.64,0.0
,,top gun maverick le phenomene,harold faltermeyer lady gaga hans zimmer top gun maverick the motion picture,2022.0,2022.0,41.9047619047619,72.41379310344827,51.06,0.0
,,top gun maverick le phenomene,various top gun maverick the motion picture,2022.0,2022.0,55.55555555555556,72.41379310344827,60.61,0.0
,,top gun maverick le phenomene,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2022.0,41.860465116279066,71.11111111111111,50.64,0.0
,,top gun maverick le phenomene,harold faltermeyer lady gaga hans zimmer top gun maverick,2022.0,2023.0,41.860465116279066,71.11111111111111,50.64,1.0
,,tron,daft punk tron legacy,1982.0,,31.999999999999996,100.0,52.4,
,,tron,wendy carlos tron,1982.0,1982.0,38.095238095238095,100.0,56.67,0.0
,,throne,daft punk tron legacy,,,29.629629629629626,66.66666666666667,40.74,
,,throne,wendy carlos tron,,1982.0,43.47826086956522,80.0,54.43,
,,throne,daft punk tron legacy,,2021.0,29.629629629629626,66.66666666666667,40.74,
,,throne,daft punk tron legacy,,2015.0,29.629629629629626,66.66666666666667,40.74,
,,throne,daft punk tron legacy,,2020.0,29.629629629629626,66.66666666666667,40.74,
,,tron ares,daft punk tron legacy,2025.0,,46.666666666666664,66.66666666666667,52.67,
,,tron legacy,daft punk tron legacy,2010.0,,68.75,100.0,78.12,
,,diante do trono 15 creio,daft punk tron legacy,2012.0,,44.44444444444444,54.054054054054056,47.33,
,,tortolika tronbon,daft punk tron legacy,1998.0,,42.10526315789473,45.16129032258065,43.02,
,,trondheim captured on film part,daft punk tron legacy,2019.0,,42.307692307692314,43.90243902439024,42.79,
,,trondheim captured on film part,daft punk tron legacy,2019.0,2020.0,42.307692307692314,43.90243902439024,42.79,1.0
,,in trondheim lived,daft punk tron legacy,,,41.02564102564102,56.25,45.59,
,,in trondheim lived,wendy carlos tron,,1982.0,40.0,50.0,43.0,
,,in trondheim lived,daft punk tron legacy,,2021.0,41.02564102564102,56.25,45.59,
,,in trondheim lived,daft punk tron legacy,,2015.0,41.02564102564102,56.25,45.59,
,,in trondheim lived,daft punk tron legacy,,2020.0,41.02564102564102,56.25,45.59,
,,trondheim captured on film part,daft punk tron legacy,2019.0,,42.307692307692314,43.90243902439024,42.79,
,,trondheim captured on film part,daft punk tron legacy,2019.0,2020.0,42.307692307692314,43.90243902439024,42.79,1.0
,,king and queen drive between kroningen and trondheim cathedral on 22 june 1906,daft punk tron legacy,1906.0,,30.303030303030297,42.85714285714286,34.07,
,,king haakon arrival in trondheim,daft punk tron legacy,1906.0,,41.509433962264154,50.0,44.06,
,,king haakon coronation in trondheim,daft punk tron legacy,1906.0,,42.85714285714286,51.28205128205128,45.38,
,,trond viggo 70 years,daft punk tron legacy,2022.0,,24.390243902439025,45.16129032258065,30.62,
,,trond viggo 70 years,daft punk tron legacy,2022.0,2021.0,24.390243902439025,45.16129032258065,30.62,1.0
,,trondheim captured on film part,daft punk tron legacy,2020.0,,42.307692307692314,43.90243902439024,42.79,
,,trondheim captured on film part,daft punk tron legacy,2020.0,2021.0,42.307692307692314,43.90243902439024,42.79,1.0
,,trondheim captured on film part,daft punk tron legacy,2020.0,2020.0,42.307692307692314,43.90243902439024,42.79,0.0
,,trondheim municipal bakery 1920,daft punk tron legacy,1920.0,,42.307692307692314,35.71428571428571,40.33,
,,tronk,daft punk tron legacy,2024.0,,30.76923076923077,80.0,45.54,
,,trondheim nocturno,daft punk tron legacy,2025.0,,41.02564102564102,41.379310344827594,41.13,
,,want to swim in the city,daft punk tron legacy,2024.0,,35.55555555555555,42.85714285714286,37.75,
,,strike witches operation victory arrow vol the thunder of saint trond,daft punk tron legacy,2014.0,,28.888888888888886,47.05882352941176,34.34,
,,strike witches operation victory arrow vol the thunder of saint trond,daft punk tron legacy,2014.0,2015.0,28.888888888888886,47.05882352941176,34.34,1.0
,,taew trong sab lhee,daft punk tron legacy,2022.0,,44.99999999999999,51.61290322580645,46.98,
,,taew trong sab lhee,daft punk tron legacy,2022.0,2021.0,44.99999999999999,51.61290322580645,46.98,1.0
,,tron legacy,daft punk tron legacy,2010.0,,68.75,100.0,78.12,
,,tron legacy,daft punk tron legacy,2010.0,2011.0,68.75,100.0,78.12,1.0
,,weathering with you,radwimps weathering with you,2019.0,2020.0,80.85106382978724,100.0,86.6,1.0
,,weathering with you,radwimps,2019.0,2019.0,22.22222222222222,37.5,26.81,0.0
,,weathering with you,radwimps,2019.0,2019.0,22.22222222222222,37.5,26.81,0.0
,,weathering with you,radwimps,2019.0,2020.0,22.22222222222222,37.5,26.81,1.0
,,making of weathering with you,radwimps weathering with you,2020.0,2020.0,77.19298245614034,83.33333333333334,79.04,0.0
,,making of weathering with you,radwimps,2020.0,2019.0,16.216216216216218,37.5,22.6,1.0
,,making of weathering with you,radwimps,2020.0,2019.0,16.216216216216218,37.5,22.6,1.0
,,making of weathering with you,radwimps,2020.0,2020.0,16.216216216216218,37.5,22.6,0.0
,,walk the line,various walk the line,2005.0,2005.0,76.47058823529412,100.0,83.53,0.0
,,walk the line,various walk the line,2005.0,2005.0,76.47058823529412,100.0,83.53,0.0
,,walk the line,johnny cash accompanied by the tennessee three walk the line,1970.0,1970.0,35.61643835616438,100.0,54.93,0.0
,,walk the line,johnny cash accompanied by the tennessee three walk the line,1970.0,1970.0,35.61643835616438,100.0,54.93,0.0
,,johnny cash walk the line,various walk the line,2004.0,2005.0,56.52173913043479,84.21052631578947,64.83,1.0
,,johnny cash walk the line,various walk the line,2004.0,2005.0,56.52173913043479,84.21052631578947,64.83,1.0
,,celebrating the man in black the making of walk the line,various walk the line,2006.0,2005.0,36.36363636363637,81.08108108108108,49.78,1.0
,,celebrating the man in black the making of walk the line,various walk the line,2006.0,2005.0,36.36363636363637,81.08108108108108,49.78,1.0
,,whiplash,various whiplash,2014.0,2014.0,66.66666666666667,100.0,76.67,0.0
,,whiplash,various whiplash,2014.0,2015.0,66.66666666666667,100.0,76.67,1.0
,,whiplash,various whiplash,2014.0,2015.0,66.66666666666667,100.0,76.67,1.0
,,whiplash,various whiplash,2014.0,2015.0,66.66666666666667,100.0,76.67,1.0
,,whiplash,various whiplash,2013.0,2014.0,66.66666666666667,100.0,76.67,1.0
,,whiplash of the dead,various whiplash,2021.0,2020.0,61.111111111111114,66.66666666666667,62.78,1.0
,,document of collision the whiplashed ones,various whiplash,,2014.0,45.614035087719294,68.75,52.55,
,,document of collision the whiplashed ones,various whiplash,,2015.0,45.614035087719294,68.75,52.55,
,,document of collision the whiplashed ones,various whiplash,,2015.0,45.614035087719294,68.75,52.55,
,,document of collision the whiplashed ones,various whiplash,,2015.0,45.614035087719294,68.75,52.55,
,,document of collision the whiplashed ones,various whiplash,,2020.0,45.614035087719294,68.75,52.55,
,,in profile mikey whiplash life death resurrection,various whiplash,2015.0,2014.0,40.0,62.5,46.75,1.0
,,in profile mikey whiplash life death resurrection,various whiplash,2015.0,2015.0,40.0,62.5,46.75,0.0
,,in profile mikey whiplash life death resurrection,various whiplash,2015.0,2015.0,40.0,62.5,46.75,0.0
,,in profile mikey whiplash life death resurrection,various whiplash,2015.0,2015.0,40.0,62.5,46.75,0.0
,,mental whiplash,various whiplash,,2014.0,64.51612903225806,75.0,67.66,
,,mental whiplash,various whiplash,,2015.0,64.51612903225806,75.0,67.66,
,,mental whiplash,various whiplash,,2015.0,64.51612903225806,75.0,67.66,
,,mental whiplash,various whiplash,,2015.0,64.51612903225806,75.0,67.66,
,,mental whiplash,various whiplash,,2020.0,64.51612903225806,75.0,67.66,
,,whiplash collection,various whiplash,,2014.0,62.857142857142854,66.66666666666667,64.0,
,,whiplash collection,various whiplash,,2015.0,62.857142857142854,66.66666666666667,64.0,
,,whiplash collection,various whiplash,,2015.0,62.857142857142854,66.66666666666667,64.0,
,,whiplash collection,various whiplash,,2015.0,62.857142857142854,66.66666666666667,64.0,
,,whiplash collection,various whiplash,,2020.0,62.857142857142854,66.66666666666667,64.0,
,,wonder woman,rupert gregson williams wonder woman,2017.0,2017.0,50.0,100.0,65.0,0.0
,,wonder woman,rupert gregson williams wonder woman,2017.0,2017.0,50.0,100.0,65.0,0.0
,,wonder woman,rupert gregson williams wonder woman,2017.0,2017.0,50.0,100.0,65.0,0.0
,,wonder woman 1984,hans zimmer wonder woman 1984,2020.0,2020.0,73.91304347826086,100.0,81.74,0.0
,,wonder woman bloodlines,hans zimmer wonder woman 1984,2019.0,2020.0,57.692307692307686,65.0,59.88,1.0
,,wonder woman grace power,rupert gregson williams wonder woman,2016.0,2017.0,66.66666666666667,66.66666666666667,66.67,1.0
,,wonder woman grace power,rupert gregson williams wonder woman,2016.0,2017.0,66.66666666666667,66.66666666666667,66.67,1.0
,,wonder woman grace power,rupert gregson williams wonder woman,2016.0,2017.0,66.66666666666667,66.66666666666667,66.67,1.0
,,untitled wonder woman film,rupert gregson williams wonder woman,,2017.0,58.06451612903225,66.66666666666667,60.65,
,,untitled wonder woman film,rupert gregson williams wonder woman,,2017.0,58.06451612903225,66.66666666666667,60.65,
,,untitled wonder woman film,stevie wonder the woman in red,,1984.0,67.85714285714286,70.58823529411764,68.68,
,,untitled wonder woman film,hans zimmer wonder woman 1984,,2020.0,54.54545454545454,66.66666666666667,58.18,
,,untitled wonder woman film,rupert gregson williams wonder woman,,2017.0,58.06451612903225,66.66666666666667,60.65,
,,woman of wonders,stevie wonder the woman in red,1985.0,1984.0,56.52173913043479,57.14285714285714,56.71,1.0
,,wonderful woman,hans zimmer wonder woman 1984,2020.0,2020.0,54.54545454545454,80.0,62.18,0.0
,,professor marston and the wonder women,rupert gregson williams wonder woman,2017.0,2017.0,56.75675675675676,60.60606060606061,57.91,0.0
,,professor marston and the wonder women,rupert gregson williams wonder woman,2017.0,2017.0,56.75675675675676,60.60606060606061,57.91,0.0
,,professor marston and the wonder women,rupert gregson williams wonder woman,2017.0,2017.0,56.75675675675676,60.60606060606061,57.91,0.0
,,x2 title,john ottman x2 men united,2003.0,,42.42424242424242,53.333333333333336,45.7,
,,zodiac,seiji yokoyama saint seiya knights of the zodiac,2024.0,2024.0,22.22222222222222,100.0,45.56,0.0
,,zodiac,various zodiac,,2017.0,60.0,100.0,72.0,
,,zodiac,seiji yokoyama saint seiya knights of the zodiac,,2024.0,22.22222222222222,100.0,45.56,
,,zodiac,seiji yokoyama saint seiya knights of the zodiac,2024.0,2024.0,22.22222222222222,100.0,45.56,0.0
,,zodiac what your sign,seiji yokoyama saint seiya knights of the zodiac,2023.0,2024.0,46.37681159420289,44.44444444444444,45.8,1.0
,,zodiac angel chiarat gaiden chanoir revenge,various zodiac,2018.0,2017.0,35.08771929824561,60.0,42.56,1.0
,,knights of the zodiac,seiji yokoyama saint seiya knights of the zodiac,2023.0,2024.0,60.86956521739131,100.0,72.61,1.0
,,zodiac one third,various zodiac,2016.0,2017.0,53.333333333333336,60.0,55.33,1.0
,,your name,various call me by your name,2016.0,2017.0,48.64864864864865,100.0,64.05,1.0
,,your name,various call me by your name,,2017.0,48.64864864864865,100.0,64.05,
,,your name,various call me by your name,,2018.0,48.64864864864865,100.0,64.05,
,,your name,various call me by your name,,2021.0,48.64864864864865,100.0,64.05,
,,your name,various call me by your name,,2018.0,48.64864864864865,100.0,64.05,
,,your name,various call me by your name,,2020.0,48.64864864864865,100.0,64.05,
,,your name engraved herein,various call me by your name,2020.0,2021.0,49.056603773584904,52.94117647058824,50.22,1.0
,,your name engraved herein,various call me by your name,2020.0,2020.0,49.056603773584904,52.94117647058824,50.22,0.0
,,your name,various call me by your name,2021.0,2021.0,48.64864864864865,100.0,64.05,0.0
,,your name,various call me by your name,2021.0,2020.0,48.64864864864865,100.0,64.05,1.0
,,your name orchestra concert,various call me by your name,2017.0,2017.0,54.54545454545454,50.0,53.18,0.0
,,your name orchestra concert,various call me by your name,2017.0,2018.0,54.54545454545454,50.0,53.18,1.0
,,your name orchestra concert,various call me by your name,2017.0,2018.0,54.54545454545454,50.0,53.18,1.0
,,call me by your name,various call me by your name,2017.0,2017.0,83.33333333333334,100.0,88.33,0.0
,,call me by your name,various call me by your name,2017.0,2018.0,83.33333333333334,100.0,88.33,1.0
,,call me by your name,various call me by your name,2017.0,2018.0,83.33333333333334,100.0,88.33,1.0
,,your name is,various call me by your name,2021.0,2021.0,50.0,85.71428571428572,60.71,0.0
